0 0
4 0
5.66222 0.0161004
6.92495 0.022794
7.96771 0.0301524
8.94502 0.0349597
9.78587 0.0385596
10.5671 0.0393604
11.2844 0.0426463
11.9503 0.0428114
12.6106 0.0469745
13.2315 0.0497381
13.7723 0.0533452
14.3222 0.0569001
14.8581 0.0602089
15.3443 0.0630044
15.8535 0.0667678
16.39 0.0663656
16.9162 0.0721518
17.3593 0.07091
17.8391 0.0690537
18.3076 0.0694844
18.7421 0.0734902
19.1794 0.0773403
19.5858 0.0792562
19.9768 0.0793868
20.3568 0.0784335
20.7956 0.0807574
21.2249 0.0823227
21.5432 0.0838032
21.8989 0.0881203
22.2923 0.0888296
22.6347 0.0918366
22.9643 0.0889787
23.2855 0.0874478
23.6455 0.0908154
23.968 0.0946246
24.2523 0.0983686
24.5902 0.101206
24.9178 0.102267
25.2731 0.101616
25.5691 0.101041
25.8578 0.101237
26.1707 0.105661
26.5265 0.110708
26.849 0.112562
27.1206 0.111557
27.4813 0.116015
27.7771 0.117812
28.0287 0.113327
28.3502 0.116107
28.6046 0.115528
28.8903 0.118122
29.1572 0.118357
29.3723 0.121917
29.6496 0.125455
29.9062 0.126625
30.1489 0.13012
30.3884 0.133276
30.6314 0.134814
30.9114 0.140719
31.1615 0.141315
31.4114 0.145625
31.6738 0.145272
31.9018 0.14983
32.1598 0.150079
32.4011 0.145048
32.6468 0.145271
32.9139 0.149359
33.136 0.15237
33.3549 0.156027
33.6152 0.158684
33.8519 0.15608
34.1229 0.156066
34.3528 0.156445
34.5677 0.160929
34.8371 0.163759
35.0775 0.170351
35.2895 0.169322
35.5413 0.171988
35.7475 0.171507
35.9477 0.173423
36.1843 0.17786
36.4181 0.176737
36.6414 0.179317
36.8047 0.176416
36.9799 0.175775
37.2044 0.180393
37.4185 0.176503
37.6164 0.178768
37.8259 0.182356
38.0413 0.183664
38.2492 0.187394
38.4521 0.188598
38.6391 0.191248
38.8562 0.192228
39.074 0.191627
39.272 0.189892
39.4747 0.191829
39.6734 0.190293
39.8895 0.189465
