0 0
4 0
5.63779 0.0150883
6.93168 0.0244336
7.98375 0.0294142
8.92475 0.0339754
9.74649 0.0352722
10.5105 0.0412173
11.2598 0.0481423
11.9432 0.046018
12.577 0.0498175
13.2084 0.0525886
13.8115 0.0541684
14.3473 0.0553435
14.9028 0.0541318
15.4264 0.0561133
15.9085 0.061467
16.3727 0.0656661
16.8811 0.0656733
17.3308 0.0681992
17.7781 0.0718792
18.2504 0.0733503
18.6809 0.0748557
19.0493 0.0779069
19.4556 0.0791747
19.8353 0.0831939
20.2847 0.0853919
20.6541 0.0897412
21.0263 0.0888245
21.4056 0.0859788
21.8232 0.0868383
22.1724 0.0858892
22.5609 0.0901887
22.8774 0.0889816
23.2203 0.0935883
23.5416 0.0974941
23.9104 0.0984513
24.1896 0.100125
24.5329 0.0988738
24.9034 0.0957523
25.228 0.0969489
25.5204 0.0996313
25.8538 0.0994704
26.1731 0.105196
26.4575 0.10773
26.7549 0.111496
27.0853 0.112371
27.3416 0.11288
27.6435 0.114843
27.9099 0.116027
28.1844 0.11958
28.4217 0.121447
28.6926 0.125063
29.0277 0.124883
29.3404 0.122106
29.6129 0.121633
29.8415 0.127072
30.1244 0.133458
30.3712 0.134672
30.6404 0.130405
30.8618 0.129364
31.1168 0.130874
31.3418 0.133277
31.6384 0.133861
31.9045 0.135013
32.1416 0.138148
32.4235 0.138916
32.6758 0.139549
32.8843 0.141878
33.1459 0.146715
33.4165 0.149787
33.6445 0.145978
33.9017 0.150355
34.0957 0.15186
34.3223 0.151577
34.5365 0.155676
34.7619 0.154689
34.9928 0.156596
35.2374 0.155292
35.4622 0.152045
35.6752 0.14948
35.9434 0.149196
36.1387 0.149925
36.349 0.148288
36.5661 0.152336
36.7739 0.152785
36.9909 0.156121
37.2059 0.159644
37.3998 0.163539
37.6167 0.16301
37.8769 0.164979
38.0958 0.164669
38.3057 0.165759
38.5673 0.164523
38.7534 0.165864
38.9455 0.164579
39.1404 0.1602
39.3354 0.160061
39.5584 0.160631
39.7538 0.158582
39.9645 0.159172
