           1    -26.4268    -26.4268           0     12.3603     12.3603           0     94.8584     94.8584           0
           2    -26.3728    -26.3998     0.02704     12.3861     12.3732    0.012907     93.5942     94.2263    0.632094
           3    -26.3778    -26.3925   0.0172481     12.5446     12.4304   0.0576095      95.449     94.6339    0.547065
           4     -26.485    -26.4156   0.0261603     12.3853     12.4191   0.0422641     95.6901     94.8979    0.468363
           5    -26.4181    -26.4161   0.0202699     12.4445     12.4242   0.0331289     95.8177     95.0819    0.406766
           6     -26.362    -26.4071   0.0188449      12.548     12.4448   0.0340215     95.3648      95.129    0.335453
           7    -26.4411     -26.412   0.0166518     12.5241     12.4561   0.0309023     94.9639     95.1054     0.28449
           8    -26.4435    -26.4159   0.0149508     12.4621     12.4569   0.0267726     94.3949     95.0166    0.261894
           9    -26.4304    -26.4175   0.0132839     12.4369     12.4546   0.0237156     94.6204     94.9726    0.235128
          10    -26.4316    -26.4189   0.0119651      12.484     12.4576   0.0214142     94.7755     94.9529    0.211227
          11    -26.4854     -26.425   0.0123936     12.4368     12.4557   0.0194618     96.0257     95.0504    0.214516
          12    -26.4082    -26.4236   0.0113998     12.4609     12.4561   0.0177715     95.1775      95.061    0.196112
          13    -26.4339    -26.4244   0.0105164      12.551     12.4634   0.0179036     95.6477     95.1061    0.185957
          14    -26.4268    -26.4245  0.00973791      12.483     12.4648   0.0166344     95.2723      95.118    0.172571
          15    -26.4165     -26.424  0.00908144      12.411     12.4612    0.015896     95.1299     95.1188    0.160657
          16    -26.4296    -26.4244  0.00850199     12.4042     12.4577     0.01529     96.3898     95.1982    0.169983
          17    -26.4417    -26.4254  0.00805129     12.4771     12.4588   0.0144078     96.8768      95.297    0.187733
          18    -26.4823    -26.4285  0.00822281     12.3671     12.4537   0.0145076     95.3315     95.2989    0.177007
          19    -26.4229    -26.4282  0.00778361     12.4859     12.4554   0.0138271     95.1278     95.2899    0.167673
          20    -26.4374    -26.4287  0.00739849     12.5106     12.4582   0.0134041     95.0565     95.2782    0.159496
