           1    -32.3206    -32.3206           0      17.223      17.223           0      175.27      175.27           0
           2    -32.3238    -32.3222     0.00162     17.2501     17.2366   0.0135834     180.414     177.842      2.5716
           3    -32.3262    -32.3236  0.00163414     17.1835     17.2189   0.0193425      177.36     177.682     1.49337
           4    -32.3072    -32.3195  0.00425009     17.1189     17.1939   0.0284944     175.724     177.192     1.16382
           5    -32.3614    -32.3279  0.00900905     17.4564     17.2464   0.0569641     179.061     177.566    0.975894
           6    -32.3368    -32.3293  0.00750538      17.307     17.2565   0.0475949     181.594     178.237      1.0419
           7    -32.3491    -32.3322  0.00694142     17.2393      17.254   0.0402997     177.804     178.175    0.882733
           8    -32.3045    -32.3287  0.00693643     17.4251     17.2754     0.04093     179.807     178.379     0.79121
           9    -32.3013    -32.3257  0.00683429     17.1477     17.2612   0.0387857     178.843     178.431    0.699683
          10    -32.3572    -32.3288  0.00687677     17.3575     17.2709   0.0360024     178.983     178.486    0.628247
          11    -32.3187    -32.3279  0.00628751      17.197     17.2641   0.0332507     177.167     178.366    0.580779
          12    -32.2912    -32.3248  0.00650172     17.3044     17.2675   0.0305386     181.223     178.604    0.581186
          13    -32.3025    -32.3231  0.00622221     17.3817     17.2763   0.0294325     179.357     178.662     0.53774
          14     -32.339    -32.3243  0.00587181     17.1321      17.266    0.029131     176.174     178.485    0.528626
          15    -32.2963    -32.3224  0.00577494     17.2494     17.2649   0.0271419     177.992     178.452    0.493218
          16    -32.2365     -32.317  0.00761496     17.2615     17.2647   0.0253898     178.993     178.486    0.462603
          17    -32.3656    -32.3199  0.00770167     17.0866     17.2542   0.0260493     181.288      178.65    0.464753
          18    -32.3774    -32.3231  0.00793232       17.27     17.2551   0.0245751     178.572     178.646    0.438194
          19    -32.3033     -32.322  0.00757521     17.3788     17.2616   0.0241401     181.942      178.82    0.449323
          20    -32.3076    -32.3213  0.00722262     17.2931     17.2632   0.0229556     176.967     178.727    0.436216
