           1    -23.0946    -23.0946           0     9.92012     9.92012           0     67.7349     67.7349           0
           2    -23.1293     -23.112     0.01734     9.86416     9.89214   0.0279809     67.3816     67.5582     0.17666
           3    -23.1212     -23.115   0.0104685     9.78867     9.85765   0.0380859     68.4768     67.8644    0.322715
           4    -23.1315    -23.1192  0.00847165     9.83472     9.85192   0.0275344     68.3273     67.9801    0.255855
           5    -23.1037    -23.1161  0.00725238     9.85701     9.85294   0.0213523     67.4408     67.8723    0.225639
           6    -23.0722    -23.1088  0.00940904     9.82024     9.84749    0.018266     67.7432     67.8507    0.185484
           7     -23.119    -23.1102  0.00808552     9.85052     9.84792   0.0154437      68.578     67.9546    0.188064
           8    -23.1116    -23.1104  0.00700426     9.79675     9.84152   0.0148254     67.8836     67.9458     0.16311
           9    -23.1254    -23.1121  0.00639952     9.79351     9.83619   0.0141214     68.2296     67.9773    0.147266
          10    -23.0836    -23.1092  0.00639072     9.83967     9.83654   0.0126354     67.8346      67.963     0.13249
          11    -23.1421    -23.1122  0.00650855     9.82449     9.83544   0.0114815     68.3109     67.9946    0.123943
          12    -23.0648    -23.1083  0.00713702     9.81621     9.83384   0.0106029     66.9709     67.9093    0.141704
          13    -23.0654     -23.105  0.00734633     9.85747     9.83566  0.00992121     67.1584     67.8516    0.142574
          14    -23.1327    -23.1069  0.00708373     9.82482     9.83488  0.00921782     67.5568     67.8305    0.133666
          15    -23.1151    -23.1075   0.0066171     9.82553     9.83426  0.00860395     68.3324      67.864    0.128857
          16    -23.1483      -23.11  0.00669429     9.78768     9.83135  0.00855851     68.2654     67.8891    0.123117
          17    -23.1197    -23.1106  0.00631395     9.81412     9.83033  0.00810297     68.1652     67.9053    0.116784
          18    -23.1034    -23.1102  0.00596614     9.81617     9.82955     0.00768     67.9645     67.9086    0.110154
          19    -23.1169    -23.1106  0.00565432     9.84222     9.83021  0.00729513     67.8109     67.9035    0.104322
          20    -23.0853    -23.1093  0.00551059     9.84508     9.83096  0.00696057     67.9876     67.9077    0.099058
