           1     -46.663     -46.663           0     21.5519     21.5519           0     2151.02     2151.02           0
           2    -46.7755    -46.7192     0.05624     21.1344     21.3431    0.208723        2239     2195.01     43.9922
           3    -46.6566    -46.6984    0.038597     21.4752     21.3872    0.128292     2164.04     2184.68     27.4168
           4    -46.7991    -46.7236    0.037138     21.0421     21.3009    0.125177     2233.82     2196.97     22.9507
           5    -46.7265    -46.7242   0.0287731     21.4054     21.3218   0.0991873     2204.38     2198.45     17.8392
           6    -46.7176    -46.7231   0.0235188      20.788     21.2328     0.12031     2153.34     2190.93     16.3919
           7    -46.6873    -46.7179    0.020522     21.1282     21.2179    0.102773     2157.25     2186.12     14.6657
           8    -46.8078    -46.7292   0.0210267     20.8832      21.176   0.0983451     2261.07     2195.49     15.7826
           9    -46.6772    -46.7234   0.0194226     20.9394     21.1498   0.0906287     2161.98     2191.76     14.4082
          10    -46.6946    -46.7205     0.01761     21.2902     21.1638   0.0822682     2178.38     2190.43     12.9564
          11    -46.8944    -46.7363   0.0224407     21.6481     21.2078   0.0864652     2325.61     2202.72     16.9813
          12    -46.8285     -46.744   0.0218786     21.1248     21.2009   0.0792345     2266.45     2208.03     16.3863
          13    -46.8704    -46.7537   0.0223493     21.4704     21.2216   0.0757765     2305.84     2215.55     16.8468
          14    -46.7735    -46.7551   0.0207395     20.3404     21.1587   0.0942565     2191.18     2213.81      15.694
          15    -46.8325    -46.7603   0.0199839     21.7887     21.2007   0.0972824     2312.73      2220.4     16.0296
          16    -46.8753    -46.7675    0.020027      21.007     21.1886   0.0918009     2286.67     2224.55     15.5558
          17    -46.8292    -46.7711   0.0191587     21.0214     21.1787   0.0867911     2232.42     2225.01     14.6194
          18    -46.7789    -46.7715   0.0180682     20.9984     21.1687   0.0824385      2238.8     2225.78     13.8046
          19    -46.7413      -46.77   0.0171649      21.367     21.1792   0.0786739     2204.06     2224.63     13.1078
          20    -46.8003    -46.7715   0.0163547      21.163     21.1784    0.074641      2225.3     2224.67     12.4352
