           1     -27.729     -27.729           0     13.5242     13.5242           0     109.665     109.665           0
           2     -27.701     -27.715     0.01402     13.4851     13.5046   0.0195594     108.948     109.306    0.358212
           3    -27.7397    -27.7232   0.0115554     13.6454     13.5516   0.0482676      109.22     109.278    0.208832
           4    -27.7289    -27.7247  0.00829396     13.5079     13.5406   0.0358314      107.46     108.823    0.477809
           5    -27.7444    -27.7286  0.00754164     13.5031     13.5331   0.0287525     109.879     109.034    0.426154
           6    -27.6731    -27.7194   0.0111094      13.532      13.533   0.0234771     108.868     109.007    0.349057
           7    -27.6886     -27.715   0.0103637      13.475     13.5247   0.0214993     107.815     108.836    0.340619
           8     -27.745    -27.7187  0.00972883     13.6567     13.5412   0.0248823     108.744     108.825    0.295209
           9    -27.7466    -27.7218   0.0091206     13.6789     13.5565   0.0267532     108.245      108.76    0.268194
          10    -27.7574    -27.7254  0.00889854     13.5339     13.5542   0.0240354     109.064     108.791    0.241788
          11    -27.7862    -27.7309  0.00976781     13.5195     13.5511   0.0219684     108.366     108.752    0.222091
          12    -27.7079     -27.729   0.0091208        13.5     13.5468   0.0205002     108.584     108.738    0.203226
          13    -27.7159     -27.728  0.00844988     13.7105     13.5594   0.0226736     107.955     108.678    0.196406
          14    -27.7629    -27.7305  0.00821155     13.5323     13.5575   0.0210808     111.243     108.861    0.258152
          15    -27.6904    -27.7278  0.00809793     13.5123     13.5545   0.0198548     108.271     108.822     0.24352
          16    -27.7486    -27.7291  0.00768563     13.4908     13.5505   0.0189936     110.199     108.908    0.243512
          17    -27.7448      -27.73  0.00727821     13.4128     13.5424   0.0195933     110.266     108.988    0.242283
          18     -27.755    -27.7314  0.00700082     13.5121     13.5407   0.0185494     108.638     108.968    0.229251
          19    -27.7386    -27.7318  0.00663279     13.5263     13.5399   0.0175624      108.98     108.969     0.21685
          20    -27.7393    -27.7322  0.00630367     13.6423     13.5451   0.0174299      108.05     108.923    0.210795
