           1    -40.2231    -40.2231           0      22.158      22.158           0     517.039     517.039           0
           2     -40.251     -40.237     0.01396     21.6577     21.9079    0.250146     518.109     517.574    0.534844
           3    -40.2519     -40.242  0.00945675     21.8397     21.8851    0.146199     516.902      517.35    0.381413
           4    -40.2299     -40.239  0.00733589     22.0811     21.9341    0.114399     525.824     519.469     2.13566
           5    -40.2048    -40.2321  0.00888164     21.8322     21.9138   0.0909257     496.853     514.945     4.81614
           6    -40.2158    -40.2294   0.0077489     21.9463     21.9192   0.0744381     511.489     514.369     3.97434
           7    -40.1622    -40.2198   0.0116179      21.976     21.9273   0.0634331     505.144     513.051     3.60824
           8    -40.2375     -40.222   0.0103019     21.9128     21.9255   0.0549647     515.242     513.325     3.13679
           9    -40.1636    -40.2155   0.0111666     22.1141     21.9464   0.0528116     508.011     512.735     2.82871
          10    -40.2676    -40.2207   0.0112614     21.3133     21.8831   0.0789933     519.305     513.392     2.61399
          11    -40.2512    -40.2235   0.0105569     21.7567     21.8716     0.07237      508.26     512.925     2.41003
          12    -40.2019    -40.2217  0.00980364     21.7235     21.8593   0.0672081     514.972     513.096     2.20666
          13    -40.2713    -40.2255  0.00979095     22.1752     21.8836   0.0664275     530.296     514.419     2.42297
          14    -40.1981    -40.2236  0.00927423     21.7139     21.8715   0.0626825     499.931     513.384     2.47044
          15    -40.1882    -40.2212  0.00894927     21.6688      21.858   0.0598974     512.961     513.356     2.30002
          16    -40.2439    -40.2226  0.00849033     21.5072      21.836   0.0601649     512.066     513.275     2.15299
          17    -40.3481      -40.23   0.0108657     22.0952     21.8513   0.0585344     533.577     514.469     2.34865
          18    -40.2838     -40.233   0.0106719     21.8067     21.8488   0.0552423     525.124     515.061     2.29207
          19    -40.2366    -40.2332   0.0100964     21.7616     21.8442   0.0524552     509.715      514.78     2.18627
          20    -40.2464    -40.2339  0.00960116     21.8509     21.8446   0.0497645     511.636     514.623     2.08002
