           1    -36.0717    -36.0717           0      19.794      19.794           0     280.091     280.091           0
           2     -35.993    -36.0324     0.03932     19.8093     19.8016  0.00765685     280.582     280.337    0.245527
           3    -36.0689    -36.0445   0.0257657     19.8358      19.813   0.0122223     279.279     279.984    0.380011
           4    -36.0338    -36.0419   0.0184146     20.2117     19.9127    0.100039     281.932     280.471     0.55615
           5    -36.0295    -36.0394   0.0144776     19.8316     19.8965   0.0791684     275.833     279.544     1.02282
           6    -36.0209    -36.0363   0.0122169     19.9782     19.9101    0.066061     283.059     280.129     1.02013
           7     -36.025    -36.0347   0.0104507     19.6935     19.8792   0.0638326     280.696      280.21    0.865955
           8    -36.0246    -36.0334   0.0091374     19.8802     19.8793   0.0552808     274.862     279.542     1.00469
           9    -35.9854    -36.0281  0.00966317      19.834     19.8743    0.049012     279.604     279.549    0.886084
          10    -36.0198    -36.0273  0.00868278     19.7751     19.8643   0.0449441     279.399     279.534     0.79268
          11    -36.0341    -36.0279  0.00787851     20.0358     19.8799    0.043539     279.396     279.521    0.717115
          12    -36.0192    -36.0272  0.00722813     20.0275     19.8922   0.0416035     284.469     279.934    0.773682
          13    -36.0143    -36.0262  0.00672202     20.1146     19.9093   0.0419189     277.528     279.748    0.735355
          14    -36.0207    -36.0258  0.00623579     19.8095     19.9022    0.039459     281.916     279.903    0.698186
          15     -35.992    -36.0235  0.00622602     20.0081     19.9093   0.0374072     282.321     280.064    0.669656
          16     -36.032    -36.0241  0.00584808     19.7818     19.9013   0.0358872     279.515      280.03    0.627348
          17       -36.1    -36.0285  0.00708136     19.7408     19.8919   0.0350079     279.672     280.009    0.589666
          18    -36.0684    -36.0308  0.00703401     19.7259     19.8826     0.03427     280.766     280.051     0.55753
          19    -36.0356     -36.031  0.00665848     19.9027     19.8837   0.0324333     281.338     280.119    0.531704
          20     -36.024    -36.0307   0.0063264     20.0358     19.8913   0.0316945     279.765     280.101    0.504728
