           1    -30.6556    -30.6556           0     15.6898     15.6898           0     146.319     146.319           0
           2     -30.621    -30.6383     0.01732     15.9059     15.7978    0.108016      147.11     146.715    0.395271
           3      -30.63    -30.6356   0.0103736     15.8563     15.8173   0.0653398     145.628     146.352    0.428184
           4    -30.6545    -30.6403  0.00873347     15.8145     15.8166   0.0462077     146.224      146.32    0.304472
           5     -30.715    -30.6552   0.0163929     15.9941     15.8521    0.050402     151.098     147.276    0.984155
           6    -30.6792    -30.6592   0.0139682     15.9001     15.8601   0.0419245      148.86      147.54    0.845833
           7    -30.6835    -30.6627   0.0123032     15.8241      15.855   0.0358041     148.868      147.73    0.739618
           8    -30.6682    -30.6634   0.0106768     16.0826     15.8834   0.0420831     147.741     147.731    0.640529
           9    -30.6338    -30.6601  0.00997152     15.7656     15.8703   0.0393539     149.705      147.95    0.605992
          10    -30.6739    -30.6615  0.00902534     15.8533     15.8686   0.0352402     150.921     148.247    0.618067
          11    -30.7001     -30.665  0.00888753     15.8863     15.8702   0.0319165     149.273     148.341    0.566783
          12    -30.6362    -30.6626   0.0084595     15.8638     15.8697   0.0291405     147.983     148.311    0.518257
          13    -30.6481    -30.6615  0.00786129      15.996     15.8794   0.0285113     149.017     148.365    0.479807
          14    -30.6947    -30.6638   0.0076548     15.8239     15.8755   0.0266925     149.867     148.472    0.456988
          15    -30.6699    -30.6643  0.00713772     15.8321     15.8726   0.0250171     150.644     148.617    0.449394
          16    -30.5616    -30.6578  0.00926141     15.8769     15.8728   0.0234029     147.898     148.572    0.422767
          17    -30.6989    -30.6603  0.00902903     15.9473     15.8772   0.0224148     149.714     148.639    0.402764
          18    -30.6936    -30.6621  0.00871193      15.733     15.8692   0.0226007     149.818     148.705    0.385334
          19    -30.6538    -30.6617  0.00825213     15.8831     15.8699   0.0213907      147.91     148.663    0.366882
          20    -30.6562    -30.6614  0.00783336     15.9873     15.8758   0.0211244     149.712     148.716    0.351987
