           1    -34.1397    -34.1397           0     18.3553     18.3553           0      218.15      218.15           0
           2     -34.132    -34.1358     0.00384     18.3023     18.3288   0.0264977     223.907     221.028     2.87818
           3    -34.1625    -34.1447  0.00916551     18.5018     18.3865   0.0596378     223.256     221.771     1.82008
           4    -34.1432    -34.1444  0.00649232     18.5073     18.4167   0.0518733     220.459     221.443     1.32812
           5     -34.154    -34.1463  0.00538943      18.691     18.4715   0.0679968     222.121     221.579     1.03767
           6    -34.1318    -34.1439  0.00502263     18.7555     18.5189   0.0729525     222.035     221.655    0.850658
           7    -34.1016    -34.1378  0.00737623     18.4289      18.506   0.0629805     220.876     221.544     0.72749
           8     -34.065    -34.1287   0.0111177      18.502     18.5055   0.0545451     214.707     220.689     1.06175
           9    -34.0784    -34.1231   0.0112856     18.3469     18.4879   0.0512292     218.519     220.448    0.966923
          10    -34.0998    -34.1208   0.0103616      18.456     18.4847   0.0459318     224.861     220.889    0.970935
          11    -34.1146    -34.1202  0.00938958     18.3727     18.4745   0.0427772     219.895     220.799    0.882879
          12    -34.1176      -34.12  0.00857421     18.5858     18.4838   0.0401367     225.758     221.212    0.905719
          13    -34.0968    -34.1182  0.00808758     18.7263     18.5024   0.0413646      223.93     221.421    0.858973
          14    -34.0893    -34.1162  0.00776725     18.6397     18.5123   0.0395308     223.014     221.535    0.803356
          15    -34.0706    -34.1131  0.00784212     18.4888     18.5107   0.0368345      218.71     221.347    0.771232
          16    -34.0728    -34.1106  0.00775587      18.484      18.509   0.0344959     218.992     221.199    0.736279
          17    -34.1264    -34.1115  0.00734401     18.4472     18.5054   0.0326063     218.753     221.056    0.706421
          18    -34.1758    -34.1151  0.00778911     18.6452     18.5132   0.0317079     223.527     221.193    0.680025
          19    -34.0746     -34.113  0.00766946     18.5906     18.5172   0.0302682     217.381     220.992    0.673806
          20    -34.0992    -34.1123  0.00730824     18.5453     18.5186   0.0287492      217.56     220.821    0.661859
