4.83899 0
4.97225 0.133267
4.90416 0.102743
4.97639 0.102442
5.0373 0.100036
4.91993 0.142997
4.85564 0.136889
4.89961 0.126441
4.90351 0.111579
4.92947 0.10312
4.9371 0.0935875
4.92169 0.086811
4.95014 0.0847696
4.95333 0.0785462
4.97327 0.0757923
4.96128 0.0719044
4.99215 0.0742658
5.01786 0.0745884
5.01417 0.0706502
5.02912 0.0686724
5.02254 0.065651
5.02818 0.0628496
5.01849 0.0608329
5.02217 0.0583595
5.02437 0.0560195
5.04847 0.0589719
5.04215 0.0570968
5.04234 0.0550202
5.05786 0.0553118
5.04872 0.0542127
5.06636 0.0553225
5.06764 0.053581
5.0528 0.0540107
5.04851 0.052573
5.05205 0.0511714
5.04698 0.0499882
5.0507 0.0487611
5.06643 0.0499976
5.05292 0.0505363
5.05286 0.0492567
5.0452 0.0486467
5.0471 0.0475124
5.03784 0.0473094
5.04147 0.0463637
5.03913 0.0453819
5.04457 0.044717
5.05287 0.0445357
5.06181 0.0445039
5.0605 0.0436059
5.0523 0.0435032
5.04729 0.0429356
5.05214 0.0423805
5.04924 0.0416745
5.04519 0.0410956
5.04304 0.0403988
5.03604 0.0402832
5.02677 0.0406415
5.02742 0.03994
5.02287 0.0395201
5.01559 0.0395331
5.01554 0.0388796
5.01138 0.0384728
5.01073 0.0378628
5.0057 0.0376043
5.00907 0.0371745
5.00691 0.0366711
5.00782 0.0361311
5.01 0.0356628
5.00528 0.035458
5.01386 0.0359861
5.01471 0.0354858
5.02265 0.0358778
5.02099 0.0354216
5.01677 0.0351942
5.01157 0.035109
5.00791 0.034836
5.00301 0.0347288
5.00627 0.034435
5.00509 0.0340167
5.0022 0.0337127
5.00438 0.033365
4.99898 0.0333956
5.00192 0.0331222
5.00091 0.0327411
4.99961 0.0323798
4.99884 0.0320103
4.99901 0.0316406
5.00102 0.031344
4.99935 0.0310351
5.00624 0.0314522
5.00594 0.0311062
5.0069 0.0307812
5.00532 0.0304894
5.00816 0.0302972
5.00714 0.0299939
5.00534 0.0297343
5.00013 0.0298842
4.99593 0.029875
4.99082 0.0300094
4.98409 0.0304603
