3.108 0
3.14099 0.0329852
3.12499 0.0248743
3.12882 0.0180024
3.13397 0.0148653
3.13055 0.0126104
3.13452 0.0113715
3.13953 0.0110495
3.14476 0.0110604
3.14749 0.0102632
3.1514 0.0100706
3.14788 0.00984239
3.14551 0.00935845
3.14772 0.0089424
3.14922 0.00845869
3.14828 0.00796803
3.15072 0.00787288
3.14899 0.00762242
3.14805 0.00727121
3.14644 0.00708323
3.14536 0.00682337
3.14592 0.0065299
3.14903 0.00697013
3.14805 0.00674435
3.14919 0.00656822
3.15007 0.00637169
3.1504 0.00613994
3.14962 0.00596729
3.15016 0.00578279
3.15189 0.00584707
3.15141 0.00567496
3.15076 0.00553348
3.15054 0.00536779
3.15013 0.00522354
3.14929 0.00514116
3.14931 0.00499638
3.14916 0.00486208
3.14925 0.00473333
3.14918 0.0046109
3.14827 0.00458505
3.14931 0.00459202
3.14874 0.00451859
3.15111 0.0050092
3.14952 0.00514638
3.14922 0.00503964
3.14844 0.00498982
3.14824 0.00488654
3.1485 0.00479081
3.14884 0.00470436
3.14841 0.00462914
3.14862 0.00454215
3.14879 0.00445735
3.14909 0.00438255
3.1491 0.00430063
3.14883 0.00423042
3.14859 0.0041611
3.14781 0.00416037
3.14736 0.00411341
3.14682 0.00407816
3.14692 0.00401081
3.14675 0.00394811
3.14721 0.00391098
3.14748 0.00385754
3.14764 0.00380013
3.14685 0.0038228
3.1465 0.00378063
3.14685 0.00373966
3.14705 0.00368997
3.14759 0.00367549
3.14786 0.00363259
3.1484 0.00362109
3.14835 0.00357071
3.14836 0.00352147
3.14841 0.00347392
3.14799 0.00345363
3.14783 0.00341152
3.14735 0.00340068
3.1474 0.00335721
3.1483 0.00343501
3.14832 0.00339184
3.14852 0.0033557
3.14903 0.00335369
3.14936 0.00332877
3.1492 0.00329239
3.14896 0.00326238
3.14912 0.00322782
3.14936 0.00319969
3.14924 0.00316527
3.14904 0.00313568
3.14951 0.0031356
3.14977 0.00311142
3.15028 0.00311959
3.14989 0.00310954
3.15024 0.0030954
3.14998 0.0030736
3.1497 0.0030542
3.14974 0.00302287
3.14955 0.0029979
3.14917 0.00299208
3.14893 0.00297137
3.14924 0.00295748
3.1498 0.0029815
3.15016 0.00297398
3.15011 0.00294562
3.14973 0.00294181
3.1489 0.00303018
3.14927 0.00302448
3.14946 0.00300224
3.14953 0.00297553
3.14941 0.00295091
3.1491 0.00294092
3.1487 0.00294103
3.14843 0.00292778
3.14825 0.00290781
3.14782 0.00291332
3.148 0.00289383
3.14799 0.00286902
3.14836 0.00286793
3.14824 0.00284601
3.1484 0.00282655
3.14826 0.00280647
3.14799 0.00279697
3.14818 0.00278069
3.14782 0.0027807
3.14763 0.00276506
3.14778 0.00274708
3.14773 0.0027259
3.14739 0.00272563
3.14716 0.0027142
3.14691 0.00270439
3.14705 0.00268729
3.14736 0.00268474
3.14708 0.00267939
3.14679 0.00267477
3.14668 0.00265742
3.14701 0.0026585
3.14684 0.00264419
3.14672 0.00262762
3.14693 0.0026167
3.14687 0.00259864
3.14673 0.00258406
3.1465 0.00257572
3.14633 0.00256311
3.14608 0.00255744
3.14607 0.00253981
3.1458 0.00253579
3.14568 0.00252179
3.14581 0.00250838
3.14562 0.00249894
3.14589 0.00249676
3.14556 0.00250158
3.1458 0.00249632
3.1458 0.00247995
3.14602 0.00247395
3.14603 0.00245794
3.14616 0.00244585
3.14594 0.00244051
3.14607 0.0024287
3.14596 0.00241585
3.14584 0.00240368
3.14567 0.0023951
3.1455 0.00238599
3.14536 0.00237526
3.14553 0.00236635
3.14537 0.00235724
3.14541 0.00234342
3.1455 0.00233102
3.14538 0.00232051
3.14535 0.00230693
3.14535 0.00229332
3.14527 0.00228102
3.1452 0.00226909
3.14517 0.00225606
3.14533 0.00224864
3.14498 0.0022625
3.14502 0.00224985
3.14506 0.0022376
3.14496 0.00222735
3.14477 0.00222326
3.14494 0.00221789
3.14528 0.00223159
3.14519 0.00222131
3.14533 0.00221358
3.14538 0.00220202
3.14515 0.00220159
3.14519 0.00219004
3.14532 0.0021822
3.14486 0.00221829
3.14492 0.00220737
3.14482 0.00219807
3.1449 0.00218814
3.14489 0.00217675
3.14482 0.00216673
3.14466 0.00216136
3.14469 0.00215048
3.1448 0.00214219
3.14451 0.00215016
3.14411 0.00217761
3.14417 0.00216753
3.14412 0.00215724
3.14385 0.00216257
3.14392 0.00215283
3.14396 0.00214264
3.14397 0.00213211
3.14404 0.00212284
3.14383 0.00212292
3.14374 0.0021146
3.14345 0.00212389
3.14309 0.00214425
3.14301 0.00213542
3.14312 0.00212787
3.14283 0.0021368
3.14287 0.00212719
3.14305 0.00212419
3.14288 0.00212056
3.14289 0.00211072
3.14298 0.00210295
3.1431 0.00209683
3.14301 0.00208934
3.14339 0.00211574
3.14319 0.00211597
3.14316 0.00210659
3.14347 0.00211902
3.14352 0.00211026
3.14384 0.00212503
3.14379 0.00211622
3.14356 0.00211901
3.14351 0.00211034
3.1438 0.00212046
3.1436 0.0021202
3.14369 0.00211272
3.14393 0.00211693
3.14387 0.00210847
3.14378 0.00210131
3.1437 0.00209419
3.14388 0.00209321
3.14379 0.0020863
3.14384 0.00207813
3.144 0.00207562
3.14398 0.00206703
3.14386 0.00206233
3.14383 0.00205394
3.1438 0.00204577
3.14383 0.00203761
3.14395 0.0020327
3.14385 0.00202685
3.14391 0.00201971
3.144 0.00201327
3.144 0.00200517
3.14393 0.00199831
3.14381 0.00199361
3.14391 0.00198819
3.1442 0.00200075
3.14401 0.00200188
3.14388 0.0019979
3.14381 0.00199136
3.14389 0.00198524
3.14385 0.00197804
3.14379 0.00197126
3.14375 0.00196416
3.14376 0.00195666
3.14367 0.00195116
3.14363 0.0019442
3.1438 0.00194448
3.14397 0.00194468
3.144 0.00193763
3.14384 0.00193733
3.14393 0.00193225
3.14375 0.00193308
3.14372 0.0019262
3.14354 0.00192797
3.14353 0.00192088
3.14357 0.00191431
