           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0   0.0346447           0    0.145018           0    0.593794           0     1.22832           0     1.91409           0     2.15214           0     2.43312           0     2.36832           0     2.35125           0     2.32945           0     2.05736           0      1.7997           0     1.56942           0     1.37266           0     1.23668           0     1.06706           0     0.98857           0    0.946122           0    0.880575           0    0.826875           0    0.752696           0    0.710559           0     0.73195           0    0.730425           0    0.701455           0    0.666231           0    0.673025           0    0.685753           0    0.690855           0    0.698724           0    0.677043           0    0.773095           0    0.860325           0    0.894944           0    0.805195           0    0.825781           0    0.842346           0    0.888009           0    0.964434           0     1.00854           0     1.02145           0       1.074           0     1.14352           0     1.09349           0     1.16132           0      1.2546           0     1.20559           0     1.26155           0      1.2229           0     1.17792           0     1.22863           0     1.20243           0     1.18394           0     1.14702           0     1.05762           0    0.964272           0    0.919972           0    0.939355           0    0.943843           0    0.898426           0    0.857447           0    0.809174           0    0.832621           0    0.892532           0    0.870492           0
           1           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0    0.029015  0.00562977     0.16673   0.0217118    0.582539   0.0112549     1.22022  0.00810046     1.85742    0.056667     2.24165   0.0895061     2.47717   0.0440484     2.43993   0.0716115     2.35644  0.00519167     2.20763    0.121819     1.98539   0.0719706     1.80904  0.00933924      1.6282   0.0587808      1.3643  0.00835288     1.21351   0.0231655       1.112   0.0449423     1.01923   0.0306613    0.956023  0.00990081    0.885151   0.0045764    0.819893   0.0069825    0.756594  0.00389814    0.751934   0.0413752     0.74268     0.01073    0.721016  0.00940941    0.697755  0.00369998    0.672345  0.00611358    0.691785   0.0187593     0.67737  0.00838329    0.716572   0.0257176     0.72798   0.0292556     0.73569   0.0586466    0.773465 0.000370256    0.798035   0.0622903     0.84074   0.0542038    0.840111   0.0349152    0.884201   0.0584196    0.920068   0.0777222    0.937851   0.0498415    0.962313  0.00212163     1.00037  0.00816191     1.02039  0.00105323     1.04341   0.0305899     1.10162   0.0418913     1.07834   0.0151455     1.14698   0.0143351      1.2076   0.0469969     1.21521  0.00961386      1.2488   0.0127502     1.20904   0.0138557     1.16676   0.0111601     1.19271   0.0359121     1.20782  0.00539793     1.20105   0.0171089     1.15503  0.00801381     1.05571  0.00190783     1.01019   0.0459145    0.965932   0.0459595    0.966593   0.0272378    0.945466  0.00162322    0.901115  0.00268917    0.869775   0.0123279    0.857059   0.0478846    0.879701   0.0470797    0.870537   0.0219955    0.890339   0.0198466
           2           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0   0.0018341   0.0018341   0.0277158  0.00350038    0.164409   0.0127484    0.567144   0.0167099     1.24011   0.0204256     1.93274   0.0821213     2.28657   0.0684705     2.45044   0.0368913     2.43016   0.0424836     2.31568   0.0408743     2.18889   0.0727867     1.96737   0.0452892     1.79499     0.01505     1.62877   0.0339418      1.3708  0.00809097     1.21975   0.0147573     1.10957   0.0260605     1.05305   0.0381698    0.963943  0.00976791    0.896719    0.011866    0.809358     0.01128    0.759901   0.0040006    0.766181   0.0278142    0.745157   0.0066715    0.723302  0.00589387      0.6994  0.00269582    0.670407  0.00402694    0.686878   0.0118901    0.688641   0.0122662    0.718467   0.0149685    0.732746   0.0175504    0.737004   0.0338851    0.753759    0.019707    0.773997    0.043257    0.828178   0.0337218    0.846099    0.021029    0.875196   0.0349099    0.907968   0.0464756    0.926013   0.0311156    0.966926  0.00477355     1.01653    0.016833     1.04711   0.0267208     1.08047   0.0410495     1.13497   0.0411965     1.10925    0.032124     1.17058   0.0250129     1.21917   0.0294962     1.18089   0.0347655     1.21263   0.0369072       1.199    0.012842     1.16977  0.00711023     1.18443   0.0223288     1.19236   0.0157752      1.1741      0.0287     1.14999  0.00684211      1.0405    0.015257      1.0119   0.0265639    0.968344   0.0266441    0.959044   0.0174436    0.931356   0.0141407    0.903315  0.00269287    0.888167   0.0197213    0.886618   0.0404729    0.911087   0.0415204    0.900558   0.0325965    0.909267   0.0221259
           3           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00206337  0.00131702   0.0329125  0.00575605    0.159971   0.0100477    0.560029   0.0137926     1.20991   0.0334693     1.94592   0.0595445     2.31751   0.0574601     2.48953   0.0469896     2.45398   0.0383383     2.32501   0.0303698     2.14645   0.0667116     1.95889   0.0331281     1.77105   0.0261961     1.60619   0.0329506     1.37811   0.0092817     1.25695   0.0386343     1.11863   0.0205343     1.03652   0.0316503    0.971666   0.0103607     0.90851   0.0144713     0.81631   0.0105805    0.766959   0.0076038    0.760482   0.0204767    0.736325   0.0100126    0.696934   0.0266949    0.677097    0.022384    0.657136    0.013573    0.672232   0.0168882    0.691342  0.00908441    0.726927   0.0135497    0.736376   0.0129299    0.751465   0.0279857    0.785622   0.0347766    0.790847   0.0349216     0.82876    0.023852    0.821919   0.0283869     0.86158   0.0281915    0.894178   0.0356392    0.943562   0.0281431    0.978377   0.0119373     1.02471   0.0144416     1.07191   0.0311767     1.09611   0.0329703      1.1611   0.0391293     1.13835   0.0369122     1.18541   0.0230779     1.21295   0.0217643     1.17971   0.0246111     1.20092   0.0286032     1.18169   0.0195499     1.16711  0.00568922     1.17017   0.0212754      1.1607   0.0335659     1.14167   0.0382612     1.13389   0.0168198     1.04226    0.010931     1.01272   0.0188015    0.970332   0.0189449    0.957981   0.0123802    0.936694   0.0113346    0.908633  0.00564788    0.901702   0.0194333     0.89454   0.0296949    0.904676   0.0300512    0.896048   0.0234863    0.905913   0.0160008
           4           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00165069  0.00110046   0.0291016  0.00586535    0.158619  0.00789947    0.559486   0.0106975     1.22435   0.0296723     1.94305   0.0462121     2.31345   0.0446931     2.48471   0.0367153     2.45933   0.0301745     2.35817   0.0406642     2.15494   0.0523672      1.9537   0.0261812      1.7579   0.0241802     1.59981   0.0263102     1.38361  0.00905145     1.26546   0.0311121     1.10498   0.0209624     1.04125   0.0249689    0.952617   0.0206707    0.907652   0.0112422    0.813719  0.00859542    0.760492  0.00874743    0.754122   0.0170888    0.729309   0.0104581    0.696998   0.0206779    0.684558    0.018876    0.665874   0.0136707    0.683704   0.0173993    0.691119   0.0070403    0.726047   0.0105324    0.736717   0.0100213    0.755459   0.0220426     0.78835   0.0270755    0.791518   0.0270585    0.819478   0.0206763    0.826077   0.0223781    0.869442   0.0232094    0.901876   0.0286591    0.947154   0.0220936    0.970941   0.0118655     1.03505   0.0152299     1.06955   0.0242639     1.10429   0.0268193     1.14682   0.0335031     1.14709   0.0298986     1.19375   0.0197267     1.20791   0.0175972     1.19117   0.0222403      1.2133   0.0253807     1.18858   0.0166398     1.17526  0.00927044      1.1663   0.0169276     1.14334   0.0312634     1.12585    0.033591     1.12634   0.0150565     1.03748  0.00972143     1.00346   0.0172597    0.962737   0.0165235    0.952317   0.0111377     0.92766   0.0125974    0.907985  0.00442254    0.899985   0.0151507    0.897957    0.023254    0.901036   0.0235605    0.902883    0.019434    0.911354    0.013536
           5           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00137558 0.000939699   0.0293037   0.0047933    0.163726  0.00822697     0.55382   0.0104114     1.21642   0.0254917     1.93099   0.0396114     2.33049   0.0402726      2.5078   0.0378401     2.45826   0.0246605      2.3749   0.0371784     2.16096   0.0431802     1.94681   0.0224596     1.76377    0.020598     1.60426   0.0219385     1.38503  0.00752624     1.26408   0.0254405     1.10308   0.0172206     1.02218   0.0279152    0.930544   0.0277855    0.896275   0.0146186    0.805131   0.0110903    0.754172   0.0095368    0.755695   0.0140414    0.725843  0.00921586    0.693372   0.0172683    0.682184   0.0155939    0.676321   0.0152888     0.69063    0.015805    0.703964   0.0140727    0.731868   0.0103841    0.737119  0.00819223    0.754857   0.0180078    0.778978   0.0240115    0.783021   0.0236708    0.819997   0.0168901    0.836909   0.0212413    0.882956   0.0232755    0.914801   0.0267324    0.956264   0.0202092    0.974504   0.0103226     1.04141   0.0139698       1.072   0.0199625     1.10826   0.0222543     1.14579   0.0273748     1.14651    0.024419      1.1893   0.0167118     1.20131   0.0158081     1.18776    0.018475     1.19873   0.0253344     1.18587   0.0138537     1.16284   0.0145481     1.15872   0.0157637     1.14042   0.0256927     1.12631   0.0274308     1.11613   0.0159813     1.03738  0.00793808    0.998214    0.015036    0.974189   0.0176964    0.959491    0.011583    0.929796    0.010505    0.912626   0.0058802    0.902211   0.0125692    0.895097    0.019201    0.900102   0.0192597    0.905583   0.0160959    0.915129   0.0116788
           6           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00117907 0.000818141   0.0278395  0.00430755    0.167257   0.0077982     0.56075   0.0112008     1.20781   0.0232008     1.93108   0.0334778     2.32754   0.0341639     2.51099   0.0321389      2.4493   0.0226879     2.38009   0.0318475      2.1759   0.0394319      1.9516   0.0195782      1.7446   0.0258958      1.5961   0.0202557     1.39075  0.00855664     1.25208   0.0246214     1.10038   0.0148025     1.02285   0.0236021    0.933336   0.0236483    0.882591   0.0184362    0.803408  0.00953021    0.753455  0.00809191    0.750713   0.0128707    0.722046  0.00866494    0.698757    0.015556    0.684233   0.0133375    0.689919   0.0187578    0.706668   0.0208722    0.710344    0.013497    0.735561  0.00952163    0.738831  0.00713215    0.760751   0.0163209    0.780289   0.0203357    0.790231   0.0212651    0.821498   0.0143534    0.833218   0.0183277    0.880593   0.0198129    0.914974   0.0225937    0.954613   0.0171595    0.967408   0.0112457     1.03059   0.0160158     1.06385   0.0187378     1.09809   0.0213818     1.14349   0.0232498     1.14493    0.020698      1.1944   0.0150191     1.19855   0.0136422     1.19644   0.0178621     1.20933   0.0238918      1.1919   0.0131689      1.1698   0.0141284      1.1567   0.0134755     1.13534   0.0223018     1.12302   0.0234164     1.11449   0.0136058     1.04512   0.0102417    0.990775   0.0147246    0.967245   0.0164897    0.955029   0.0107584    0.930589  0.00891376     0.91863  0.00779399    0.905921   0.0112522    0.904006   0.0185124    0.906932   0.0176521    0.913555   0.0157673    0.914265  0.00990813
           7           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00149021 0.000773839   0.0281488  0.00374325    0.161405  0.00893631    0.559253  0.00981497     1.20936   0.0201523     1.94495   0.0321436     2.32142   0.0302131     2.52169   0.0298213     2.45307    0.020008     2.35983   0.0342235     2.17304   0.0342681     1.94881   0.0171843     1.73805   0.0233644     1.60166   0.0184005     1.39824   0.0105311     1.24971   0.0214541      1.1028   0.0130449     1.02227   0.0204482     0.94231   0.0223601    0.880051    0.016167    0.807719  0.00931173    0.762175   0.0111871    0.750566   0.0111473    0.722665  0.00752955    0.695539   0.0138509    0.684805   0.0115648    0.687107   0.0164863    0.702138   0.0186349     0.70989   0.0116976    0.727807    0.011319    0.740607  0.00642682    0.751942    0.016655    0.780654    0.017615    0.786535   0.0187834    0.818873   0.0127047    0.834489   0.0159231    0.888126   0.0187396    0.916118   0.0196001    0.956853   0.0150284    0.969157  0.00989506     1.03587   0.0148418     1.07073    0.017627     1.10818   0.0210888     1.14074   0.0203212     1.14275    0.018057     1.19271   0.0131171     1.19777   0.0118406     1.20165   0.0163235     1.20676   0.0208505     1.19102   0.0114386     1.17141   0.0123408     1.15234    0.012456     1.13214   0.0195762     1.11862   0.0207504     1.10977   0.0126908     1.04449  0.00889228    0.991794   0.0127925    0.968523   0.0143376    0.955494  0.00932867    0.936304  0.00960466    0.923973  0.00860882    0.908868   0.0101807     0.90024   0.0164685    0.905839   0.0153262    0.909521   0.0142384    0.911081  0.00915229
           8           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00132463 0.000702261   0.0276195   0.0033434    0.159311  0.00815447    0.564298    0.010019     1.21245    0.018039     1.95171   0.0291412     2.31178   0.0283357     2.51622   0.0268638     2.46642   0.0221237     2.36554   0.0307181      2.1688   0.0305178     1.94312   0.0161881     1.74456   0.0216105     1.60259   0.0162545     1.39199   0.0111921     1.24791   0.0190056     1.10905   0.0130944     1.02712   0.0186752    0.941105   0.0197565    0.874939   0.0151465    0.801844   0.0100972    0.765453   0.0103964    0.752656   0.0100506    0.723807  0.00673788    0.689846   0.0134767    0.684086   0.0102245    0.691183      0.0151    0.697428    0.017096    0.706184   0.0109619    0.719701   0.0128593    0.739131  0.00585693    0.748567    0.015071    0.778032   0.0157548    0.782223   0.0171175    0.820346   0.0113009    0.839395   0.0148751    0.892644    0.017133    0.917601   0.0173492    0.959564   0.0135283    0.980869   0.0146049     1.03804   0.0132668     1.07238   0.0156331     1.11326   0.0192779     1.14168   0.0179459     1.14647   0.0163529     1.18985   0.0119151     1.20281   0.0115958     1.20492   0.0147623     1.21235   0.0192189     1.19223   0.0101603     1.17041   0.0109286     1.15489   0.0112779     1.13577   0.0176415     1.11599   0.0184878     1.10662   0.0116285     1.04134  0.00844891    0.985567   0.0128863    0.968112   0.0126513    0.954863  0.00825126    0.935824  0.00848412     0.92271  0.00769662    0.905482  0.00959583    0.898757   0.0145994    0.902526   0.0139164    0.902358   0.0144565    0.905261  0.00995144
           9           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0           0  0.00165069  0.00070771   0.0271095  0.00303361     0.15993  0.00731981    0.559408   0.0102087     1.20218   0.0191252      1.9583   0.0268853     2.31631   0.0257464     2.53922   0.0332612     2.47963   0.0237947     2.38309   0.0326014     2.17974   0.0294062     1.93656    0.015894     1.74568   0.0193615     1.58969   0.0194337     1.38347   0.0131473     1.23748   0.0199461     1.10425   0.0126569     1.01923   0.0184726    0.937132    0.018112    0.871498   0.0139775    0.800525  0.00912704    0.765949  0.00931204    0.752823  0.00899111    0.721518  0.00644663    0.683442   0.0136495    0.681845  0.00941557    0.691789   0.0135195    0.697557   0.0152917    0.706348  0.00980603    0.718467   0.0115676    0.739157  0.00523867    0.750396   0.0136035    0.773934   0.0146752    0.778629   0.0157265    0.816965   0.0106583    0.845602   0.0146814    0.896434   0.0157859    0.921242   0.0159392    0.958535   0.0121438    0.983186   0.0132669     1.03932   0.0119349     1.07108   0.0140431     1.11858   0.0180466     1.14595   0.0166103     1.15136   0.0154214     1.18974   0.0106578     1.20785   0.0115331     1.20909   0.0138485     1.21515    0.017417     1.19655   0.0100619     1.17292   0.0100917     1.15159   0.0106144     1.12935   0.0170354     1.10902   0.0179481     1.10199   0.0113843     1.03711  0.00866127    0.986596   0.0115718    0.968696   0.0113307    0.953975  0.00743331     0.93258  0.00825262     0.91967  0.00752525      0.9064  0.00863168    0.900723   0.0132054    0.901048   0.0125347    0.904818   0.0131622    0.907859  0.00927236
