              0.8047              0.6003           -0.441197
               0.805              0.6003           -0.444269
              0.8053              0.6003           -0.442975
              0.8056              0.6003           -0.442117
              0.8059              0.6003           -0.443431
              0.8062              0.6003           -0.444013
              0.8065              0.6003           -0.444409
              0.8068              0.6003           -0.443579
              0.8071              0.6003           -0.442915
              0.8074              0.6003           -0.443751
              0.8077              0.6003           -0.444083
               0.808              0.6003           -0.444373
              0.8083              0.6003           -0.447827
              0.8086              0.6003           -0.443817
              0.8089              0.6003           -0.444398
              0.8092              0.6003           -0.443466
              0.8095              0.6003           -0.442732
              0.8098              0.6003           -0.444783
              0.8101              0.6003           -0.441935
              0.8104              0.6003            -0.44203
              0.8107              0.6003           -0.442127
               0.811              0.6003           -0.443529
              0.8113              0.6003           -0.442529
              0.8116              0.6003           -0.443687
              0.8119              0.6003           -0.441856
              0.8122              0.6003            -0.44324
              0.8125              0.6003           -0.446072
              0.8128              0.6003           -0.445368
              0.8131              0.6003           -0.444538
              0.8134              0.6003           -0.441753
              0.8137              0.6003           -0.439495
               0.814              0.6003            -0.44082
              0.8143              0.6003           -0.442681
              0.8146              0.6003           -0.443644
              0.8149              0.6003           -0.443403
              0.8152              0.6003           -0.440624
              0.8155              0.6003           -0.441433
              0.8158              0.6003           -0.440308
              0.8161              0.6003           -0.440528
              0.8164              0.6003           -0.440443
              0.8167              0.6003           -0.441235
               0.817              0.6003           -0.441146
              0.8173              0.6003           -0.438713
              0.8176              0.6003           -0.441456
              0.8179              0.6003            -0.44055
              0.8182              0.6003           -0.442072
              0.8185              0.6003           -0.445076
              0.8188              0.6003           -0.443435
              0.8191              0.6003           -0.440568
              0.8194              0.6003           -0.440325
              0.8197              0.6003           -0.439597
                0.79              0.6006           -0.442024
              0.7903              0.6006           -0.441567
              0.7906              0.6006           -0.441045
              0.7909              0.6006           -0.441401
              0.7912              0.6006           -0.442977
              0.7915              0.6006           -0.442921
              0.7918              0.6006           -0.443736
              0.7921              0.6006           -0.442096
              0.7924              0.6006           -0.443502
              0.7927              0.6006            -0.44244
               0.793              0.6006           -0.443307
              0.7933              0.6006           -0.442928
              0.7936              0.6006           -0.440545
              0.7939              0.6006           -0.441072
              0.7942              0.6006           -0.442727
              0.7945              0.6006           -0.442187
              0.7948              0.6006           -0.441249
              0.7951              0.6006           -0.442762
              0.7954              0.6006           -0.441882
              0.7957              0.6006            -0.44183
               0.796              0.6006           -0.443143
              0.7963              0.6006           -0.442446
              0.7966              0.6006           -0.444488
              0.7969              0.6006           -0.443228
              0.7972              0.6006           -0.442321
              0.7975              0.6006           -0.445813
              0.7978              0.6006           -0.445021
              0.7981              0.6006           -0.442949
              0.7984              0.6006           -0.443807
              0.7987              0.6006            -0.44449
               0.799              0.6006           -0.445166
              0.7993              0.6006            -0.44302
              0.7996              0.6006            -0.44623
              0.7999              0.6006           -0.442193
              0.8002              0.6006           -0.445518
              0.8005              0.6006           -0.445401
              0.8008              0.6006           -0.444643
              0.8011              0.6006           -0.441741
              0.8014              0.6006           -0.443926
              0.8017              0.6006           -0.444195
               0.802              0.6006           -0.444846
              0.8023              0.6006           -0.442645
              0.8026              0.6006            -0.44159
              0.8029              0.6006           -0.444104
              0.8032              0.6006           -0.443343
              0.8035              0.6006            -0.44255
              0.8038              0.6006           -0.443019
              0.8041              0.6006           -0.441841
              0.8044              0.6006           -0.439622
              0.8047              0.6006           -0.444427
               0.805              0.6006            -0.44272
              0.8053              0.6006           -0.441487
              0.8056              0.6006           -0.442437
              0.8059              0.6006            -0.44599
              0.8062              0.6006            -0.44217
              0.8065              0.6006           -0.441659
              0.8068              0.6006           -0.441853
              0.8071              0.6006           -0.444051
              0.8074              0.6006           -0.445988
              0.8077              0.6006           -0.444729
               0.808              0.6006           -0.444758
              0.8083              0.6006           -0.444912
              0.8086              0.6006           -0.446189
              0.8089              0.6006           -0.446205
              0.8092              0.6006           -0.443565
              0.8095              0.6006           -0.442309
              0.8098              0.6006           -0.444266
              0.8101              0.6006           -0.444604
              0.8104              0.6006           -0.444681
              0.8107              0.6006           -0.444385
               0.811              0.6006            -0.44137
              0.8113              0.6006           -0.443722
              0.8116              0.6006           -0.441389
              0.8119              0.6006           -0.442461
              0.8122              0.6006           -0.444986
              0.8125              0.6006           -0.444633
              0.8128              0.6006            -0.44318
              0.8131              0.6006           -0.443888
              0.8134              0.6006           -0.441878
              0.8137              0.6006           -0.441884
               0.814              0.6006           -0.441273
              0.8143              0.6006           -0.440439
              0.8146              0.6006           -0.441829
              0.8149              0.6006             -0.4426
              0.8152              0.6006           -0.440565
              0.8155              0.6006           -0.442784
              0.8158              0.6006           -0.440986
              0.8161              0.6006           -0.441046
              0.8164              0.6006           -0.441789
              0.8167              0.6006           -0.441817
               0.817              0.6006           -0.442282
              0.8173              0.6006           -0.440233
              0.8176              0.6006           -0.440926
              0.8179              0.6006           -0.442213
              0.8182              0.6006           -0.442611
              0.8185              0.6006           -0.443962
              0.8188              0.6006           -0.442584
              0.8191              0.6006           -0.441444
              0.8194              0.6006           -0.441496
              0.8197              0.6006           -0.440282
                0.79              0.6009           -0.442932
              0.7903              0.6009           -0.445861
              0.7906              0.6009           -0.441092
              0.7909              0.6009           -0.441571
              0.7912              0.6009           -0.442087
              0.7915              0.6009            -0.44381
              0.7918              0.6009            -0.44331
              0.7921              0.6009           -0.445403
              0.7924              0.6009           -0.444047
              0.7927              0.6009             -0.4432
               0.793              0.6009           -0.440745
              0.7933              0.6009           -0.443056
              0.7936              0.6009            -0.44189
              0.7939              0.6009           -0.441936
              0.7942              0.6009           -0.442718
              0.7945              0.6009           -0.439944
              0.7948              0.6009           -0.442178
              0.7951              0.6009            -0.44216
              0.7954              0.6009           -0.446033
              0.7957              0.6009           -0.441159
               0.796              0.6009           -0.443981
              0.7963              0.6009           -0.442012
              0.7966              0.6009           -0.444192
              0.7969              0.6009           -0.442655
              0.7972              0.6009           -0.444086
              0.7975              0.6009           -0.446606
              0.7978              0.6009           -0.444298
              0.7981              0.6009           -0.443667
              0.7984              0.6009           -0.444164
              0.7987              0.6009           -0.444066
               0.799              0.6009           -0.445552
              0.7993              0.6009           -0.443071
              0.7996              0.6009           -0.444153
              0.7999              0.6009           -0.442966
              0.8002              0.6009           -0.444386
              0.8005              0.6009           -0.445206
              0.8008              0.6009           -0.444351
              0.8011              0.6009           -0.445662
              0.8014              0.6009           -0.443345
              0.8017              0.6009           -0.444789
               0.802              0.6009           -0.443722
              0.8023              0.6009           -0.444446
              0.8026              0.6009            -0.44336
              0.8029              0.6009            -0.44403
              0.8032              0.6009           -0.444298
              0.8035              0.6009           -0.443235
              0.8038              0.6009           -0.444554
              0.8041              0.6009           -0.443774
              0.8044              0.6009           -0.439652
              0.8047              0.6009           -0.439782
               0.805              0.6009           -0.443387
              0.8053              0.6009           -0.443478
              0.8056              0.6009           -0.442945
              0.8059              0.6009           -0.443664
              0.8062              0.6009           -0.441757
              0.8065              0.6009           -0.444665
              0.8068              0.6009           -0.441437
              0.8071              0.6009           -0.442962
              0.8074              0.6009           -0.445267
              0.8077              0.6009           -0.443932
               0.808              0.6009           -0.445682
              0.8083              0.6009           -0.447239
              0.8086              0.6009           -0.444304
              0.8089              0.6009           -0.443838
              0.8092              0.6009           -0.443837
              0.8095              0.6009           -0.446729
              0.8098              0.6009           -0.444903
              0.8101              0.6009           -0.446156
              0.8104              0.6009           -0.442194
              0.8107              0.6009           -0.444143
               0.811              0.6009           -0.442083
              0.8113              0.6009           -0.445287
              0.8116              0.6009           -0.443405
              0.8119              0.6009           -0.440851
              0.8122              0.6009           -0.442498
              0.8125              0.6009           -0.442665
              0.8128              0.6009           -0.443113
              0.8131              0.6009           -0.443943
              0.8134              0.6009           -0.442337
              0.8137              0.6009           -0.443964
               0.814              0.6009           -0.441679
              0.8143              0.6009           -0.441301
              0.8146              0.6009           -0.442351
              0.8149              0.6009           -0.444499
              0.8152              0.6009            -0.44298
              0.8155              0.6009           -0.441747
              0.8158              0.6009           -0.441708
              0.8161              0.6009           -0.441893
              0.8164              0.6009           -0.441486
              0.8167              0.6009           -0.442649
               0.817              0.6009           -0.441041
              0.8173              0.6009           -0.439021
              0.8176              0.6009           -0.441774
              0.8179              0.6009           -0.443534
              0.8182              0.6009           -0.443186
              0.8185              0.6009           -0.442116
              0.8188              0.6009           -0.443943
              0.8191              0.6009           -0.442443
              0.8194              0.6009           -0.439964
              0.8197              0.6009           -0.438552
                0.79              0.6012            -0.44258
              0.7903              0.6012           -0.443759
              0.7906              0.6012            -0.44224
              0.7909              0.6012           -0.440688
              0.7912              0.6012           -0.440537
              0.7915              0.6012             -0.4423
              0.7918              0.6012           -0.443032
              0.7921              0.6012           -0.441198
              0.7924              0.6012           -0.443586
              0.7927              0.6012           -0.442704
               0.793              0.6012            -0.44241
              0.7933              0.6012           -0.442901
              0.7936              0.6012           -0.441729
              0.7939              0.6012           -0.441849
              0.7942              0.6012           -0.440147
              0.7945              0.6012           -0.440265
              0.7948              0.6012           -0.443461
              0.7951              0.6012           -0.442805
              0.7954              0.6012           -0.440958
              0.7957              0.6012           -0.442635
               0.796              0.6012           -0.445288
              0.7963              0.6012           -0.442672
              0.7966              0.6012           -0.443139
              0.7969              0.6012           -0.443402
              0.7972              0.6012           -0.444258
              0.7975              0.6012           -0.443627
              0.7978              0.6012           -0.444656
              0.7981              0.6012           -0.444257
              0.7984              0.6012           -0.444917
              0.7987              0.6012            -0.44448
               0.799              0.6012           -0.444685
              0.7993              0.6012           -0.443153
              0.7996              0.6012           -0.444855
              0.7999              0.6012            -0.44608
              0.8002              0.6012           -0.444415
              0.8005              0.6012           -0.443934
              0.8008              0.6012           -0.442951
              0.8011              0.6012           -0.444281
              0.8014              0.6012           -0.444015
              0.8017              0.6012           -0.444288
               0.802              0.6012            -0.44344
              0.8023              0.6012           -0.445275
              0.8026              0.6012             -0.4443
              0.8029              0.6012           -0.444703
              0.8032              0.6012           -0.444794
              0.8035              0.6012            -0.44308
              0.8038              0.6012           -0.443631
              0.8041              0.6012           -0.443016
              0.8044              0.6012           -0.442583
              0.8047              0.6012            -0.43955
               0.805              0.6012           -0.441893
              0.8053              0.6012           -0.441187
              0.8056              0.6012           -0.443821
              0.8059              0.6012           -0.442006
              0.8062              0.6012           -0.442017
              0.8065              0.6012           -0.444643
              0.8068              0.6012           -0.443719
              0.8071              0.6012           -0.443584
              0.8074              0.6012           -0.443767
              0.8077              0.6012           -0.442782
               0.808              0.6012           -0.445468
              0.8083              0.6012           -0.445984
              0.8086              0.6012           -0.445362
              0.8089              0.6012           -0.445677
              0.8092              0.6012           -0.445349
              0.8095              0.6012           -0.442735
              0.8098              0.6012           -0.442318
              0.8101              0.6012           -0.446336
              0.8104              0.6012           -0.441338
              0.8107              0.6012           -0.441693
               0.811              0.6012           -0.441087
              0.8113              0.6012            -0.44093
              0.8116              0.6012           -0.440796
              0.8119              0.6012           -0.443983
              0.8122              0.6012           -0.441567
              0.8125              0.6012           -0.441065
              0.8128              0.6012           -0.441349
              0.8131              0.6012           -0.444434
              0.8134              0.6012           -0.441946
              0.8137              0.6012           -0.442442
               0.814              0.6012            -0.44423
              0.8143              0.6012           -0.441698
              0.8146              0.6012           -0.441544
              0.8149              0.6012           -0.443084
              0.8152              0.6012           -0.442429
              0.8155              0.6012           -0.443626
              0.8158              0.6012           -0.444505
              0.8161              0.6012           -0.442236
              0.8164              0.6012           -0.441535
              0.8167              0.6012           -0.442039
               0.817              0.6012           -0.441663
              0.8173              0.6012           -0.440731
              0.8176              0.6012           -0.440276
              0.8179              0.6012           -0.442343
              0.8182              0.6012           -0.442754
              0.8185              0.6012           -0.443838
              0.8188              0.6012           -0.441143
              0.8191              0.6012           -0.444018
              0.8194              0.6012           -0.442688
              0.8197              0.6012            -0.44103
                0.79              0.6015           -0.443926
              0.7903              0.6015            -0.44204
              0.7906              0.6015           -0.442696
              0.7909              0.6015           -0.443526
              0.7912              0.6015           -0.441719
              0.7915              0.6015           -0.442528
              0.7918              0.6015           -0.441178
              0.7921              0.6015           -0.443052
              0.7924              0.6015           -0.442385
              0.7927              0.6015           -0.442847
               0.793              0.6015           -0.442915
              0.7933              0.6015           -0.442419
              0.7936              0.6015           -0.441808
              0.7939              0.6015           -0.442761
              0.7942              0.6015           -0.439771
              0.7945              0.6015           -0.440394
              0.7948              0.6015           -0.442411
              0.7951              0.6015            -0.44412
              0.7954              0.6015           -0.441018
              0.7957              0.6015           -0.439969
               0.796              0.6015           -0.443224
              0.7963              0.6015           -0.442174
              0.7966              0.6015           -0.442853
              0.7969              0.6015           -0.442039
              0.7972              0.6015           -0.440553
              0.7975              0.6015           -0.440821
              0.7978              0.6015           -0.444147
              0.7981              0.6015           -0.443988
              0.7984              0.6015            -0.44415
              0.7987              0.6015           -0.443875
               0.799              0.6015           -0.444742
              0.7993              0.6015           -0.443831
              0.7996              0.6015           -0.443788
              0.7999              0.6015           -0.444381
              0.8002              0.6015           -0.446624
              0.8005              0.6015           -0.445491
              0.8008              0.6015           -0.444995
              0.8011              0.6015           -0.443946
              0.8014              0.6015            -0.44341
              0.8017              0.6015           -0.442822
               0.802              0.6015           -0.444647
              0.8023              0.6015           -0.444451
              0.8026              0.6015           -0.444334
              0.8029              0.6015           -0.444505
              0.8032              0.6015           -0.446055
              0.8035              0.6015           -0.444756
              0.8038              0.6015           -0.444227
              0.8041              0.6015           -0.443723
              0.8044              0.6015           -0.444251
              0.8047              0.6015           -0.441028
               0.805              0.6015           -0.443063
              0.8053              0.6015           -0.441315
              0.8056              0.6015           -0.442382
              0.8059              0.6015           -0.442059
              0.8062              0.6015            -0.44249
              0.8065              0.6015           -0.442082
              0.8068              0.6015           -0.442661
              0.8071              0.6015           -0.443215
              0.8074              0.6015           -0.444868
              0.8077              0.6015           -0.443755
               0.808              0.6015           -0.444031
              0.8083              0.6015           -0.444319
              0.8086              0.6015           -0.444782
              0.8089              0.6015           -0.443275
              0.8092              0.6015           -0.444461
              0.8095              0.6015           -0.443355
              0.8098              0.6015           -0.442721
              0.8101              0.6015            -0.44412
              0.8104              0.6015           -0.443746
              0.8107              0.6015           -0.444471
               0.811              0.6015           -0.443055
              0.8113              0.6015           -0.443787
              0.8116              0.6015           -0.444334
              0.8119              0.6015           -0.442549
              0.8122              0.6015           -0.441274
              0.8125              0.6015           -0.441155
              0.8128              0.6015           -0.442805
              0.8131              0.6015           -0.442579
              0.8134              0.6015           -0.441455
              0.8137              0.6015           -0.442883
               0.814              0.6015            -0.44317
              0.8143              0.6015           -0.441678
              0.8146              0.6015           -0.439624
              0.8149              0.6015           -0.442529
              0.8152              0.6015           -0.442091
              0.8155              0.6015           -0.443502
              0.8158              0.6015           -0.443613
              0.8161              0.6015           -0.440859
              0.8164              0.6015           -0.440701
              0.8167              0.6015           -0.442897
               0.817              0.6015           -0.440944
              0.8173              0.6015           -0.441606
              0.8176              0.6015            -0.44103
              0.8179              0.6015           -0.441013
              0.8182              0.6015           -0.443745
              0.8185              0.6015           -0.442954
              0.8188              0.6015           -0.440898
              0.8191              0.6015           -0.442906
              0.8194              0.6015           -0.439242
              0.8197              0.6015           -0.442503
                0.79              0.6018           -0.442793
              0.7903              0.6018           -0.440596
              0.7906              0.6018           -0.441825
              0.7909              0.6018           -0.442057
              0.7912              0.6018            -0.44264
              0.7915              0.6018           -0.441198
              0.7918              0.6018           -0.440843
              0.7921              0.6018           -0.440538
              0.7924              0.6018           -0.442178
              0.7927              0.6018           -0.443424
               0.793              0.6018           -0.441867
              0.7933              0.6018           -0.443077
              0.7936              0.6018           -0.441263
              0.7939              0.6018           -0.441316
              0.7942              0.6018           -0.441918
              0.7945              0.6018           -0.440969
              0.7948              0.6018            -0.44334
              0.7951              0.6018           -0.444865
              0.7954              0.6018           -0.443263
              0.7957              0.6018           -0.442283
               0.796              0.6018           -0.442787
              0.7963              0.6018            -0.44384
              0.7966              0.6018           -0.443042
              0.7969              0.6018           -0.441919
              0.7972              0.6018           -0.445159
              0.7975              0.6018           -0.444445
              0.7978              0.6018           -0.443693
              0.7981              0.6018           -0.444023
              0.7984              0.6018           -0.444168
              0.7987              0.6018           -0.443863
               0.799              0.6018           -0.442275
              0.7993              0.6018           -0.444496
              0.7996              0.6018           -0.444549
              0.7999              0.6018           -0.444457
              0.8002              0.6018           -0.444956
              0.8005              0.6018           -0.443588
              0.8008              0.6018           -0.444671
              0.8011              0.6018           -0.443978
              0.8014              0.6018           -0.443202
              0.8017              0.6018           -0.442534
               0.802              0.6018            -0.44293
              0.8023              0.6018           -0.441758
              0.8026              0.6018           -0.444494
              0.8029              0.6018           -0.445307
              0.8032              0.6018           -0.443707
              0.8035              0.6018           -0.443862
              0.8038              0.6018           -0.445587
              0.8041              0.6018           -0.443582
              0.8044              0.6018           -0.444646
              0.8047              0.6018           -0.443205
               0.805              0.6018           -0.443077
              0.8053              0.6018           -0.443032
              0.8056              0.6018           -0.441959
              0.8059              0.6018           -0.442874
              0.8062              0.6018           -0.443711
              0.8065              0.6018           -0.442744
              0.8068              0.6018           -0.443742
              0.8071              0.6018           -0.443522
              0.8074              0.6018            -0.44415
              0.8077              0.6018           -0.444121
               0.808              0.6018           -0.445002
              0.8083              0.6018           -0.444844
              0.8086              0.6018           -0.445359
              0.8089              0.6018           -0.443848
              0.8092              0.6018           -0.443486
              0.8095              0.6018           -0.443843
              0.8098              0.6018           -0.443825
              0.8101              0.6018           -0.444464
              0.8104              0.6018           -0.443196
              0.8107              0.6018           -0.444577
               0.811              0.6018           -0.445083
              0.8113              0.6018           -0.443246
              0.8116              0.6018           -0.443349
              0.8119              0.6018           -0.444632
              0.8122              0.6018           -0.444705
              0.8125              0.6018           -0.439505
              0.8128              0.6018           -0.441347
              0.8131              0.6018           -0.440631
              0.8134              0.6018           -0.444926
              0.8137              0.6018            -0.44525
               0.814              0.6018           -0.443979
              0.8143              0.6018           -0.442116
              0.8146              0.6018           -0.440243
              0.8149              0.6018           -0.441122
              0.8152              0.6018           -0.442194
              0.8155              0.6018           -0.441006
              0.8158              0.6018            -0.44311
              0.8161              0.6018           -0.440943
              0.8164              0.6018           -0.441644
              0.8167              0.6018           -0.443157
               0.817              0.6018            -0.43934
              0.8173              0.6018           -0.442356
              0.8176              0.6018           -0.441885
              0.8179              0.6018           -0.441298
              0.8182              0.6018           -0.437966
              0.8185              0.6018           -0.443839
              0.8188              0.6018           -0.440366
              0.8191              0.6018           -0.441163
              0.8194              0.6018           -0.441098
              0.8197              0.6018           -0.439193
                0.79              0.6021           -0.443994
              0.7903              0.6021           -0.443541
              0.7906              0.6021           -0.442747
              0.7909              0.6021           -0.441361
              0.7912              0.6021           -0.441721
              0.7915              0.6021           -0.441618
              0.7918              0.6021           -0.443005
              0.7921              0.6021           -0.441536
              0.7924              0.6021           -0.441609
              0.7927              0.6021           -0.443044
               0.793              0.6021           -0.442983
              0.7933              0.6021           -0.442981
              0.7936              0.6021           -0.442168
              0.7939              0.6021           -0.440933
              0.7942              0.6021           -0.441646
              0.7945              0.6021           -0.443116
              0.7948              0.6021           -0.445942
              0.7951              0.6021           -0.444074
              0.7954              0.6021            -0.44258
              0.7957              0.6021           -0.441184
               0.796              0.6021           -0.442108
              0.7963              0.6021           -0.444929
              0.7966              0.6021           -0.441189
              0.7969              0.6021           -0.443565
              0.7972              0.6021           -0.442656
              0.7975              0.6021           -0.444169
              0.7978              0.6021           -0.445219
              0.7981              0.6021           -0.447014
              0.7984              0.6021           -0.444634
              0.7987              0.6021           -0.443603
               0.799              0.6021           -0.444979
              0.7993              0.6021           -0.444037
              0.7996              0.6021           -0.444728
              0.7999              0.6021           -0.445854
              0.8002              0.6021           -0.444754
              0.8005              0.6021           -0.444059
              0.8008              0.6021             -0.4438
              0.8011              0.6021           -0.444992
