-0.45194 0
-0.446391 0.005549
-0.44729 0.00332751
-0.448451 0.00262336
-0.449047 0.00211782
-0.449888 0.00192271
-0.45086 0.00189355
-0.450411 0.00170027
-0.45014 0.00152381
-0.449954 0.00137546
-0.449153 0.00147984
-0.448959 0.00136476
-0.448454 0.00135326
-0.448498 0.00125366
-0.448122 0.00122637
-0.447409 0.00135037
-0.447147 0.00129522
-0.446916 0.00124278
-0.446937 0.00117574
-0.445557 0.00177483
-0.445379 0.00169755
-0.444948 0.00167502
-0.445288 0.0016364
-0.445036 0.00158688
-0.444989 0.00152282
-0.444849 0.00146975
-0.44458 0.00143963
-0.444188 0.00144164
-0.444187 0.00139104
-0.444592 0.00140375
-0.444071 0.00145432
-0.444221 0.00141609
-0.444041 0.00138424
-0.443912 0.0013491
-0.444011 0.00131376
-0.444047 0.00127724
-0.443928 0.00124789
-0.443624 0.00125212
-0.443849 0.0012403
-0.443616 0.00123118
-0.443183 0.00127668
-0.443269 0.00124891
-0.443321 0.00122063
-0.443295 0.00119286
-0.443184 0.00117126
-0.443413 0.00116822
-0.443046 0.0012007
-0.443166 0.00118151
-0.443189 0.00115738
-0.443024 0.00114586
-0.443172 0.00113288
-0.443382 0.00113045
-0.443548 0.00112126
-0.443358 0.00111648
-0.443325 0.00109651
-0.443336 0.00107681
-0.443266 0.00106005
-0.443431 0.00105447
-0.443527 0.00104094
-0.443664 0.00103252
-0.443504 0.00102803
-0.443595 0.00101547
-0.443755 0.00101187
-0.443624 0.00100447
-0.443707 0.00099232
-0.443504 0.000997938
-0.443505 0.000982932
-0.443499 0.000968391
-0.443657 0.000967229
-0.443744 0.000957293
-0.443838 0.000948395
-0.443929 0.000939495
-0.443973 0.000927598
-0.443976 0.00091498
-0.443994 0.000902894
-0.444003 0.000890979
-0.444154 0.000892207
-0.444187 0.000881319
-0.444275 0.000874522
-0.444032 0.000897072
-0.443998 0.00088658
-0.443887 0.000882749
-0.443983 0.000877303
-0.444042 0.000868805
-0.444042 0.000858523
-0.444214 0.000865833
-0.444254 0.000856753
-0.444295 0.000847965
-0.444221 0.000841652
-0.444116 0.000838803
-0.443986 0.00083968
-0.444141 0.000844767
-0.444046 0.000841057
-0.443987 0.000834085
-0.444028 0.000826256
-0.444036 0.00081764
-0.44408 0.000810382
-0.444136 0.000804028
-0.444297 0.000811899
-0.444377 0.000807742
-0.444352 0.0008001
-0.444329 0.000792547
-0.444212 0.000793533
-0.44421 0.000785867
-0.444164 0.000779733
-0.444284 0.000781595
-0.444362 0.000778204
-0.444265 0.000777086
-0.444258 0.000769951
-0.444014 0.000800954
-0.443972 0.000794829
-0.443857 0.000796106
-0.443958 0.000795456
-0.444087 0.000798912
-0.444097 0.000792011
-0.444124 0.000785606
-0.444074 0.000780493
-0.444067 0.000773881
-0.444053 0.000767476
-0.444077 0.000761448
-0.444193 0.000763982
-0.444141 0.000759519
-0.444112 0.000753875
-0.444083 0.000748337
-0.444047 0.000743171
-0.444119 0.000740737
-0.444066 0.000736774
-0.44409 0.000731392
-0.444127 0.000726634
-0.444126 0.000721024
-0.444194 0.000718748
-0.444192 0.000713286
-0.444162 0.000708539
-0.44415 0.000703343
-0.444142 0.000698159
-0.444185 0.000694394
-0.44428 0.000695756
-0.444236 0.000692083
-0.444241 0.000687105
-0.444211 0.00068283
-0.444296 0.000683188
-0.444361 0.000681512
-0.444327 0.000677612
-0.444343 0.000673093
-0.44438 0.00066945
-0.444375 0.000664871
-0.444393 0.000660591
-0.444327 0.000659415
-0.44427 0.000657488
-0.444305 0.000654066
-0.44426 0.00065131
-0.444267 0.000647045
-0.444234 0.000643629
-0.444274 0.000640665
-0.444285 0.000636621
-0.444272 0.000632655
-0.444281 0.000628671
-0.444321 0.000625937
-0.444275 0.000623663
-0.444215 0.000622696
-0.444176 0.000620046
-0.444156 0.000616516
-0.444107 0.000614663
-0.444067 0.000612205
-0.444142 0.000613042
-0.444074 0.000613138
-0.444122 0.000611351
-0.444187 0.000611168
-0.444226 0.000608809
-0.444196 0.000605989
-0.44413 0.000605938
-0.444095 0.000603471
-0.44411 0.000600176
-0.444127 0.000596962
-0.444137 0.000593618
-0.444159 0.000590637
-0.444126 0.000588178
-0.444095 0.00058569
-0.444139 0.00058403
-0.444077 0.000584018
-0.443993 0.000586893
-0.444046 0.000586045
-0.444059 0.000582995
-0.444053 0.000579857
-0.444041 0.00057683
-0.444012 0.000574455
-0.443956 0.000574148
-0.443966 0.000571187
-0.443973 0.000568194
-0.443931 0.000566732
-0.443931 0.000563757
