           1     43.6258     43.6258           0
           2     44.3701      43.998     0.37219
           3     45.3864     44.4608    0.510263
           4     45.8133     44.7989    0.494492
           5     45.5918     44.9575    0.414558
           6      44.017     44.8007    0.373015
           7     44.6911     44.7851    0.315645
           8     44.9743     44.8087    0.274378
           9     44.2483     44.7465    0.249862
          10     44.2181     44.6936    0.229643
          11     44.3584     44.6631    0.209943
          12     46.0386     44.7778    0.223312
          13     44.1699      44.731    0.210671
          14     44.4886     44.7137     0.19581
          15     45.1522     44.7429    0.184619
          16     42.8767     44.6263    0.208396
          17     44.9932     44.6479     0.19694
          18       45.67     44.7047    0.194166
          19     46.9527      44.823    0.218475
          20     40.3271     44.5982    0.305761
